PM10 measurements at station level;;;;;;;;;;;;;;;;;;;;
PM10: Percentile 90.4 concentrations and exceedance flag:;;;;;;;;;;;;;;;;;;;;
statistic_value is the percentile 90.4 of the daily concentrations recorded for a specific year;;;;;;count_type_by_city: count of station of the same type (traffic or background) within the same city. Note: one station_european_code can be counted several times if the same station shows several concentration statistics for the same year (distinct measurements recorded under different measurement_european_group_code);;;;;;;;;;;;;;
"above_DLV? = 1 if round(statistic_value,0) > 50; round(statistic_value,0) means that statistic_value is rounded to an integer value";;;;;;in the case of a traffic station: assigned_population=(UA_city_pop*percentage_taffic_population/100)/count_type_by_city;;;;;;;;;;;;;;
above_DLV? = 0 if round(statistic_value,0) <= 50;;;;;;in the case of a background station: assigned_population=(UA_city_pop*percentage_background_population/100)/count_type_by_city;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
station_european_code;type_of_station;station_type_of_area;component_caption;component_name;measurement_unit;measurement_european_group_code;statistics_year;statistic_shortname;statistic_value;statistics_percentage_valid;above_DLV?;country_iso_code;country_name;city_name;city_code;UA_city_pop;percentage_traffic_population;percentage_background_population;count_type_by_city;assigned_population
FI00204;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2004;P90.4;37,062;93,443;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;3;6878,95
FI00206;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;1997;P90.4;37,417;95,342;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;2;10318,425
FI00206;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;1998;P90.4;36,5;93,699;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;2;10318,425
FI00206;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;1999;P90.4;30,125;99,726;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;2;10318,425
FI00206;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2000;P90.4;31,333;95,902;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;2;10318,425
FI00206;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2001;P90.4;31,788;97,808;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;2;10318,425
FI00206;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2002;P90.4;39,375;100;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;2;10318,425
FI00206;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2003;P90.4;34,567;98,63;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;3;6878,95
FI00206;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2004;P90.4;30,004;98,634;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;3;6878,95
FI00206;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2005;P90.4;35,837;99,452;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;3;6878,95
FI00206;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2006;P90.4;31,325;98,63;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;3;6878,95
FI00206;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2007;P90.4;33,471;95,89;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;2;10318,425
FI00206;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2008;P90.4;31,333;98,361;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;2;10318,425
FI00206;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2009;P90.4;27,221;98,082;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;2;10318,425
FI00206;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2010;P90.4;28,975;97,808;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;3;6878,95
FI00206;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2011;P90.4;28,042;99,452;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;3;6878,95
FI00206;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2012;P90.4;23,75;98,907;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;2;10318,425
FI00301;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2001;P90.4;19,067;99,452;0;FI;Finland;Oulu / Uleåborg;FI004C2;131892;3,8;96,2;1;126880,104
FI00301;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2002;P90.4;22,958;94,521;0;FI;Finland;Oulu / Uleåborg;FI004C2;131892;3,8;96,2;1;126880,104
FI00301;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2003;P90.4;20,458;95,89;0;FI;Finland;Oulu / Uleåborg;FI004C2;131892;3,8;96,2;1;126880,104
FI00301;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2004;P90.4;21,292;97,541;0;FI;Finland;Oulu / Uleåborg;FI004C2;131892;3,8;96,2;1;126880,104
FI00301;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2006;P90.4;22,958;90,959;0;FI;Finland;Oulu / Uleåborg;FI004C2;131892;3,8;96,2;1;126880,104
FI00301;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2007;P90.4;18,833;99,452;0;FI;Finland;Oulu / Uleåborg;FI004C2;131892;3,8;96,2;1;126880,104
FI00301;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2008;P90.4;16,625;99,727;0;FI;Finland;Oulu / Uleåborg;FI004C2;131892;3,8;96,2;1;126880,104
FI00301;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2009;P90.4;18,75;99,452;0;FI;Finland;Oulu / Uleåborg;FI004C2;131892;3,8;96,2;1;126880,104
FI00301;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2010;P90.4;17,958;100;0;FI;Finland;Oulu / Uleåborg;FI004C2;131892;3,8;96,2;1;126880,104
FI00301;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2011;P90.4;18,292;96,164;0;FI;Finland;Oulu / Uleåborg;FI004C2;131892;3,8;96,2;1;126880,104
FI00301;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2012;P90.4;16,708;100;0;FI;Finland;Oulu / Uleåborg;FI004C2;131892;3,8;96,2;1;126880,104
FI00363;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2001;P90.4;23,113;97,26;0;FI;Finland;Kuopio;FI008C1;93438;3,8;96,2;1;89887,356
FI00363;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2002;P90.4;24,996;98,904;0;FI;Finland;Kuopio;FI008C1;93438;3,8;96,2;1;89887,356
FI00363;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2003;P90.4;22,512;98,904;0;FI;Finland;Kuopio;FI008C1;93438;3,8;96,2;1;89887,356
FI00363;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2004;P90.4;21,033;98,634;0;FI;Finland;Kuopio;FI008C1;93438;3,8;96,2;1;89887,356
FI00363;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2005;P90.4;26,1;99,452;0;FI;Finland;Kuopio;FI008C1;93438;3,8;96,2;1;89887,356
FI00363;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2006;P90.4;26,854;99,178;0;FI;Finland;Kuopio;FI008C1;93438;3,8;96,2;1;89887,356
FI00363;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2007;P90.4;21,542;98,63;0;FI;Finland;Kuopio;FI008C1;93438;3,8;96,2;1;89887,356
FI00363;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2008;P90.4;18,167;98,907;0;FI;Finland;Kuopio;FI008C1;93438;3,8;96,2;1;89887,356
FI00363;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2009;P90.4;20,792;94,795;0;FI;Finland;Kuopio;FI008C1;93438;3,8;96,2;1;89887,356
FI00363;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2010;P90.4;23,583;98,63;0;FI;Finland;Kuopio;FI008C1;93438;3,8;96,2;1;89887,356
FI00363;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2011;P90.4;20,513;99,178;0;FI;Finland;Kuopio;FI008C1;93438;3,8;96,2;1;89887,356
FI00363;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2012;P90.4;21,942;99,454;0;FI;Finland;Kuopio;FI008C1;93438;3,8;96,2;1;89887,356
FI00370;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;1998;P90.4;43,583;95,068;0;FI;Finland;Vantaa / Vanda;FI006C1;189388;3,8;96,2;1;7196,744
FI00370;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;1999;P90.4;30,625;97,26;0;FI;Finland;Vantaa / Vanda;FI006C1;189388;3,8;96,2;1;7196,744
FI00370;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2000;P90.4;29,917;96,721;0;FI;Finland;Vantaa / Vanda;FI006C1;189388;3,8;96,2;1;7196,744
FI00370;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2001;P90.4;29,808;97,26;0;FI;Finland;Vantaa / Vanda;FI006C1;189388;3,8;96,2;1;7196,744
FI00370;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2002;P90.4;42,125;99,452;0;FI;Finland;Vantaa / Vanda;FI006C1;189388;3,8;96,2;1;7196,744
FI00370;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2003;P90.4;38,987;94,795;0;FI;Finland;Vantaa / Vanda;FI006C1;189388;3,8;96,2;1;7196,744
FI00370;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2004;P90.4;35,158;98,907;0;FI;Finland;Vantaa / Vanda;FI006C1;189388;3,8;96,2;1;7196,744
FI00370;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2005;P90.4;40,513;99,178;0;FI;Finland;Vantaa / Vanda;FI006C1;189388;3,8;96,2;1;7196,744
FI00370;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2006;P90.4;36,413;98,63;0;FI;Finland;Vantaa / Vanda;FI006C1;189388;3,8;96,2;1;7196,744
FI00370;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2007;P90.4;30,975;98,63;0;FI;Finland;Vantaa / Vanda;FI006C1;189388;3,8;96,2;1;7196,744
FI00370;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2008;P90.4;30,246;98,907;0;FI;Finland;Vantaa / Vanda;FI006C1;189388;3,8;96,2;1;7196,744
FI00370;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2009;P90.4;23,071;99,726;0;FI;Finland;Vantaa / Vanda;FI006C1;189388;3,8;96,2;1;7196,744
FI00370;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2010;P90.4;30,142;98,63;0;FI;Finland;Vantaa / Vanda;FI006C1;189388;3,8;96,2;1;7196,744
FI00370;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2011;P90.4;28,792;98,356;0;FI;Finland;Vantaa / Vanda;FI006C1;189388;3,8;96,2;1;7196,744
FI00370;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2012;P90.4;21,917;98,907;0;FI;Finland;Vantaa / Vanda;FI006C1;189388;3,8;96,2;1;7196,744
FI00385;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2003;P90.4;38,667;97,534;0;FI;Finland;Turku / Åbo;FI003C1;168695;3,8;96,2;2;3205,205
FI00385;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2004;P90.4;36,917;99,454;0;FI;Finland;Turku / Åbo;FI003C1;168695;3,8;96,2;2;3205,205
FI00407;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;1998;P90.4;47,417;98,356;0;FI;Finland;Espoo / Esbo;FI005C1;225189;3,8;96,2;1;8557,182
FI00407;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;1999;P90.4;36,667;97,26;0;FI;Finland;Espoo / Esbo;FI005C1;225189;3,8;96,2;1;8557,182
FI00407;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2000;P90.4;40,833;97,814;0;FI;Finland;Espoo / Esbo;FI005C1;225189;3,8;96,2;1;8557,182
FI00407;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2001;P90.4;48,079;98,63;0;FI;Finland;Espoo / Esbo;FI005C1;225189;3,8;96,2;1;8557,182
FI00407;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2002;P90.4;46,375;98,63;0;FI;Finland;Espoo / Esbo;FI005C1;225189;3,8;96,2;1;8557,182
FI00407;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2003;P90.4;37,221;98,63;0;FI;Finland;Espoo / Esbo;FI005C1;225189;3,8;96,2;1;8557,182
FI00407;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2004;P90.4;32,542;97,268;0;FI;Finland;Espoo / Esbo;FI005C1;225189;3,8;96,2;1;8557,182
FI00425;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;1999;P90.4;26,458;99,178;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;1;522438,15
FI00425;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2000;P90.4;24,667;99,18;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;1;522438,15
FI00425;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2001;P90.4;27,492;97,26;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;1;522438,15
FI00425;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2002;P90.4;29,667;98,63;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;1;522438,15
FI00425;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2003;P90.4;29,258;99,178;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;1;522438,15
FI00425;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2004;P90.4;24,9;98,634;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;1;522438,15
FI00425;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2005;P90.4;28,775;99,452;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;1;522438,15
FI00425;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2006;P90.4;28,375;99,452;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;1;522438,15
FI00425;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2007;P90.4;29,838;97,808;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;1;522438,15
FI00425;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2008;P90.4;25,096;95,628;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;1;522438,15
FI00425;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2009;P90.4;23,575;98,356;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;2;261219,075
FI00425;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2010;P90.4;25,733;98,904;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;2;261219,075
FI00425;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2011;P90.4;26,583;96,712;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;2;261219,075
FI00425;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2012;P90.4;21,167;95,082;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;2;261219,075
FI00431;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2001;P90.4;19,465;98,356;0;FI;Finland;Jyväskylä;FI009C1;122947;3,8;96,2;1;118275,014
FI00431;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2002;P90.4;23,046;84,658;0;FI;Finland;Jyväskylä;FI009C1;122947;3,8;96,2;1;118275,014
FI00431;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2003;P90.4;19,121;97,26;0;FI;Finland;Jyväskylä;FI009C1;122947;3,8;96,2;1;118275,014
FI00431;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2004;P90.4;20,104;98,907;0;FI;Finland;Jyväskylä;FI009C1;122947;3,8;96,2;1;118275,014
FI00431;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2005;P90.4;21,7;98,082;0;FI;Finland;Jyväskylä;FI009C1;122947;3,8;96,2;1;118275,014
FI00431;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2006;P90.4;27,308;93,973;0;FI;Finland;Jyväskylä;FI009C1;122947;3,8;96,2;1;118275,014
FI00431;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2007;P90.4;20,558;95,89;0;FI;Finland;Jyväskylä;FI009C1;122947;3,8;96,2;1;118275,014
FI00431;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2008;P90.4;18,783;99,454;0;FI;Finland;Jyväskylä;FI009C1;122947;3,8;96,2;1;118275,014
FI00431;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2009;P90.4;18,75;94,795;0;FI;Finland;Jyväskylä;FI009C1;122947;3,8;96,2;1;118275,014
FI00431;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2010;P90.4;31,25;97,26;0;FI;Finland;Jyväskylä;FI009C1;122947;3,8;96,2;1;118275,014
FI00431;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2011;P90.4;19,167;98,356;0;FI;Finland;Jyväskylä;FI009C1;122947;3,8;96,2;1;118275,014
FI00431;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2012;P90.4;19,083;98,361;0;FI;Finland;Jyväskylä;FI009C1;122947;3,8;96,2;1;118275,014
FI00446;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2001;P90.4;32,608;98,904;0;FI;Finland;Oulu / Uleåborg;FI004C2;131892;3,8;96,2;1;5011,896
FI00446;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2002;P90.4;40,667;93,973;0;FI;Finland;Oulu / Uleåborg;FI004C2;131892;3,8;96,2;1;5011,896
FI00446;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2003;P90.4;35;97,534;0;FI;Finland;Oulu / Uleåborg;FI004C2;131892;3,8;96,2;1;5011,896
FI00446;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2004;P90.4;46,625;95,082;0;FI;Finland;Oulu / Uleåborg;FI004C2;131892;3,8;96,2;1;5011,896
FI00446;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2005;P90.4;32,25;99,178;0;FI;Finland;Oulu / Uleåborg;FI004C2;131892;3,8;96,2;1;5011,896
FI00446;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2006;P90.4;34,5;97,26;0;FI;Finland;Oulu / Uleåborg;FI004C2;131892;3,8;96,2;1;5011,896
FI00446;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2007;P90.4;33,125;98,904;0;FI;Finland;Oulu / Uleåborg;FI004C2;131892;3,8;96,2;1;5011,896
FI00446;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2008;P90.4;31,455;98,907;0;FI;Finland;Oulu / Uleåborg;FI004C2;131892;3,8;96,2;1;5011,896
FI00446;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2009;P90.4;29,458;98,082;0;FI;Finland;Oulu / Uleåborg;FI004C2;131892;3,8;96,2;1;5011,896
FI00446;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2010;P90.4;23,417;99,452;0;FI;Finland;Oulu / Uleåborg;FI004C2;131892;3,8;96,2;1;5011,896
FI00446;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2011;P90.4;22,917;99,452;0;FI;Finland;Oulu / Uleåborg;FI004C2;131892;3,8;96,2;1;5011,896
FI00446;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2012;P90.4;22,167;100;0;FI;Finland;Oulu / Uleåborg;FI004C2;131892;3,8;96,2;1;5011,896
FI00447;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2003;P90.4;56,583;83,836;1;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;3;6878,95
FI00447;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2004;P90.4;45,917;98,087;0;FI;Finland;Helsinki / Helsingfors;FI001C2;543075;3,8;96,2;3;6878,95
FI00455;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2003;P90.4;31,354;99,726;0;FI;Finland;Lahti / Lahtis;FI007C1;96789;3,8;96,2;2;1838,991
FI00455;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2004;P90.4;35,333;99,18;0;FI;Finland;Lahti / Lahtis;FI007C1;96789;3,8;96,2;2;1838,991
FI00455;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2005;P90.4;35,958;97,534;0;FI;Finland;Lahti / Lahtis;FI007C1;96789;3,8;96,2;2;1838,991
FI00455;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2006;P90.4;33,171;99,726;0;FI;Finland;Lahti / Lahtis;FI007C1;96789;3,8;96,2;2;1838,991
FI00455;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2007;P90.4;31,712;100;0;FI;Finland;Lahti / Lahtis;FI007C1;96789;3,8;96,2;2;1838,991
FI00455;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2008;P90.4;31,292;99,727;0;FI;Finland;Lahti / Lahtis;FI007C1;96789;3,8;96,2;2;1838,991
FI00455;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2009;P90.4;30,413;99,726;0;FI;Finland;Lahti / Lahtis;FI007C1;96789;3,8;96,2;2;1838,991
FI00455;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2010;P90.4;31,154;100;0;FI;Finland;Lahti / Lahtis;FI007C1;96789;3,8;96,2;2;1838,991
FI00455;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2011;P90.4;32,196;99,726;0;FI;Finland;Lahti / Lahtis;FI007C1;96789;3,8;96,2;2;1838,991
FI00455;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2012;P90.4;27,1;99,18;0;FI;Finland;Lahti / Lahtis;FI007C1;96789;3,8;96,2;2;1838,991
FI00459;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2001;P90.4;19,133;91,507;0;FI;Finland;Tampere / Tammerfors;FI002C1;197712;3,8;96,2;1;7513,056
FI00459;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2003;P90.4;29,833;96,986;0;FI;Finland;Tampere / Tammerfors;FI002C1;197712;3,8;96,2;1;7513,056
FI00459;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2004;P90.4;32,208;85,792;0;FI;Finland;Tampere / Tammerfors;FI002C1;197712;3,8;96,2;1;7513,056
FI00464;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2001;P90.4;18,508;100;0;FI;Finland;Jyväskylä;FI009C1;122947;3,8;96,2;1;4671,986
FI00464;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2002;P90.4;26,713;89,863;0;FI;Finland;Jyväskylä;FI009C1;122947;3,8;96,2;1;4671,986
FI00464;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2003;P90.4;24,967;99,726;0;FI;Finland;Jyväskylä;FI009C1;122947;3,8;96,2;1;4671,986
FI00464;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2004;P90.4;28,821;99,454;0;FI;Finland;Jyväskylä;FI009C1;122947;3,8;96,2;1;4671,986
FI00464;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2005;P90.4;26,271;99,452;0;FI;Finland;Jyväskylä;FI009C1;122947;3,8;96,2;1;4671,986
FI00464;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2006;P90.4;24,358;95,342;0;FI;Finland;Jyväskylä;FI009C1;122947;3,8;96,2;1;4671,986
FI00464;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2007;P90.4;23,85;95,616;0;FI;Finland;Jyväskylä;FI009C1;122947;3,8;96,2;1;4671,986
FI00464;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2008;P90.4;22,313;98,361;0;FI;Finland;Jyväskylä;FI009C1;122947;3,8;96,2;1;4671,986
FI00464;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2009;P90.4;20,333;99,178;0;FI;Finland;Jyväskylä;FI009C1;122947;3,8;96,2;1;4671,986
FI00464;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2010;P90.4;22,783;95,068;0;FI;Finland;Jyväskylä;FI009C1;122947;3,8;96,2;1;4671,986
FI00464;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2011;P90.4;21,167;100;0;FI;Finland;Jyväskylä;FI009C1;122947;3,8;96,2;1;4671,986
FI00464;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2012;P90.4;22,458;98,634;0;FI;Finland;Jyväskylä;FI009C1;122947;3,8;96,2;1;4671,986
FI00549;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2005;P90.4;31,667;99,452;0;FI;Finland;Tampere / Tammerfors;FI002C1;197712;3,8;96,2;1;7513,056
